time,gFx,gFy,gFz,TgF
70.751979348,0.1659,0.9782,0.0830,0.996
70.754418983,0.1683,0.9801,0.0840,0.998
70.75624716,0.1708,0.9789,0.0850,0.997
70.759344816,0.1708,0.9789,0.0845,0.997
70.762168723,0.1725,0.9811,0.0830,1.000
70.763376535,0.1739,0.9813,0.0799,1.000
70.765971744,0.1754,0.9826,0.0799,1.001
70.768483358,0.1764,0.9808,0.0816,1.000
70.770712108,0.1752,0.9821,0.0838,1.001
70.772604921,0.1764,0.9838,0.0840,1.003
70.775037837,0.1822,0.9835,0.0845,1.004
70.778022473,0.1910,0.9830,0.0826,1.005
70.780183254,0.1991,0.9767,0.0811,1.000
70.782132264,0.2030,0.9757,0.0782,1.000
70.784302733,0.2030,0.9762,0.0735,1.000
70.787550441,0.1974,0.9808,0.0711,1.003
70.789734764,0.1947,0.9823,0.0691,1.004
70.791494296,0.1927,0.9816,0.0691,1.003
70.794752212,0.1949,0.9818,0.0713,1.004
70.796854296,0.1991,0.9808,0.0728,1.003
70.7984769,0.2030,0.9799,0.0718,1.003
70.800773827,0.2038,0.9816,0.0679,1.005
70.80380716,0.2045,0.9843,0.0647,1.007
70.806234087,0.2040,0.9889,0.0581,1.011
70.808888098,0.2057,0.9891,0.0518,1.012
70.810211014,0.2113,0.9911,0.0464,1.014
70.813772004,0.2138,1.0522,0.0513,1.075
70.815060077,0.2152,1.0173,0.0459,1.041
70.818643931,0.2074,0.9356,-0.0120,0.958
70.821595858,0.1962,0.9808,-0.0117,1.000
70.82257591,0.1893,0.9845,0.0306,1.003
70.824522525,0.1944,0.9572,0.0968,0.981
70.828364087,0.2113,0.9562,0.1483,0.990
70.830611014,0.2226,0.9659,0.1651,1.005
70.831416379,0.2299,0.9613,0.1566,1.001
70.833946327,0.2416,0.9381,0.0838,0.972
70.840454608,0.2563,0.9447,-0.0132,0.979
70.841088723,0.2648,0.9598,-0.0848,0.999
70.841502473,0.2692,0.9589,-0.1307,1.004
70.844355494,0.2668,0.9799,-0.1346,1.024
70.851182785,0.2548,0.9955,-0.1031,1.033
70.851533358,0.2401,0.9911,-0.0503,1.021
70.851708514,0.2240,0.9867,0.0142,1.012
70.85270341,0.2108,0.9862,0.0625,1.010
70.855176327,0.2016,0.9882,0.0906,1.013
70.857747785,0.2018,0.9911,0.0904,1.015
70.859972316,0.2099,0.9921,0.0647,1.016
70.863774921,0.2245,0.9923,0.0286,1.018
70.864384921,0.2440,0.9869,-0.0083,1.017
70.866983619,0.2607,0.9740,-0.0352,1.009
70.870721014,0.2729,0.9699,-0.0459,1.009
70.871513723,0.2780,0.9699,-0.0403,1.010
70.874236223,0.2734,0.9684,-0.0203,1.006
70.876744816,0.2607,0.9713,0.0061,1.006
70.878995598,0.2484,0.9755,0.0301,1.007
70.88089466,0.2409,0.9760,0.0454,1.006
70.884270441,0.2355,0.9806,0.0523,1.010
70.888441796,0.2299,0.9857,0.0464,1.013
70.889069556,0.2294,0.9872,0.0352,1.014
70.890291066,0.2306,0.9901,0.0247,1.017
70.892633619,0.2304,0.9909,0.0122,1.017
70.895253723,0.2326,0.9894,0.0051,1.016
70.898324869,0.2360,0.9882,0.0032,1.016
70.900881014,0.2360,0.9865,0.0059,1.014
70.902061535,0.2353,0.9843,0.0137,1.012
70.904357889,0.2321,0.9840,0.0212,1.011
70.907205285,0.2304,0.9843,0.0301,1.011
70.910046014,0.2282,0.9840,0.0393,1.011
70.912010754,0.2282,0.9828,0.0437,1.010
70.913997316,0.2267,0.9806,0.0464,1.008
70.91669466,0.2260,0.9811,0.0484,1.008
70.919335389,0.2243,0.9804,0.0481,1.007
70.921652369,0.2226,0.9791,0.0457,1.005
70.923631379,0.2221,0.9784,0.0425,1.004
70.926121327,0.2226,0.9789,0.0371,1.005
70.928785598,0.2226,0.9799,0.0335,1.005
70.930808098,0.2235,0.9811,0.0313,1.007
70.933393619,0.2235,0.9816,0.0318,1.007
70.935057108,0.2233,0.9813,0.0354,1.007
70.941672994,0.2226,0.9821,0.0401,1.008
70.942328879,0.2187,0.9821,0.0467,1.007
70.942862785,0.2160,0.9818,0.0508,1.007
70.945753358,0.2140,0.9816,0.0537,1.006
70.948129504,0.2147,0.9833,0.0552,1.008
70.94984966,0.2143,0.9826,0.0533,1.007
70.951316535,0.2143,0.9826,0.0513,1.007
70.954962525,0.2152,0.9804,0.0486,1.005
70.956165754,0.2169,0.9801,0.0445,1.005
70.958661796,0.2169,0.9806,0.0437,1.005
70.961404921,0.2147,0.9806,0.0432,1.005
70.963730962,0.2145,0.9808,0.0447,1.005
70.966073619,0.2133,0.9835,0.0494,1.008
70.967792369,0.2118,0.9816,0.0552,1.006
70.970524296,0.2108,0.9808,0.0596,1.005
70.97250841,0.2096,0.9784,0.0603,1.002
70.975975181,0.2094,0.9791,0.0594,1.003
70.977368618,0.2106,0.9789,0.0577,1.003
70.980252056,0.2140,0.9782,0.0537,1.003
70.982005754,0.2147,0.9777,0.0503,1.002
70.985349608,0.2140,0.9777,0.0481,1.002
70.987654764,0.2140,0.9779,0.0459,1.002
70.989197368,0.2113,0.9777,0.0489,1.001
70.991373775,0.2086,0.9791,0.0518,1.002
70.995155858,0.2064,0.9794,0.0562,1.002
70.996903046,0.2055,0.9772,0.0599,1.000
70.99885565,0.2055,0.9706,0.0625,0.994
71.001828723,0.2055,0.9769,0.0660,1.000
71.003873618,0.2060,0.9762,0.0696,1.000
71.005991796,0.2082,0.9738,0.0682,0.998
71.008351952,0.2086,0.9782,0.0642,1.002
71.011309243,0.2094,0.9767,0.0584,1.001
71.012924816,0.2067,0.9794,0.0537,1.002
71.01497591,0.2050,0.9782,0.0520,1.001
71.017871848,0.2042,0.9784,0.0508,1.001
71.019897368,0.2028,0.9801,0.0540,1.002
71.022090077,0.2042,0.9777,0.0603,1.001
71.024371743,0.2040,0.9794,0.0652,1.003
71.028002681,0.2028,0.9779,0.0699,1.001
71.032716223,0.2025,0.9782,0.0701,1.001
71.033417525,0.2020,0.9784,0.0691,1.001
71.033895546,0.2028,0.9782,0.0664,1.001
71.039026223,0.2023,0.9784,0.0650,1.001
71.039261535,0.2025,0.9782,0.0638,1.001
71.041858514,0.2020,0.9791,0.0616,1.002
71.043820077,0.2023,0.9784,0.0633,1.001
71.045432004,0.2006,0.9791,0.0660,1.002
71.047832004,0.1976,0.9794,0.0679,1.001
71.050625962,0.1949,0.9791,0.0684,1.001
71.053009816,0.1932,0.9808,0.0689,1.002
71.055148671,0.1915,0.9806,0.0704,1.002
71.05725716,0.1910,0.9808,0.0696,1.002
71.060775441,0.1908,0.9801,0.0674,1.001
71.062719035,0.1930,0.9777,0.0667,0.999
71.066027525,0.1949,0.9750,0.0682,0.997
71.066597733,0.1949,0.9760,0.0701,0.998
71.069035025,0.1944,0.9747,0.0718,0.997
71.071852056,0.1925,0.9745,0.0721,0.996
71.074032681,0.1903,0.9738,0.0711,0.995
71.076188306,0.1903,0.9735,0.0718,0.995
71.078512785,0.1901,0.9750,0.0735,0.996
71.081497993,0.1896,0.9725,0.0740,0.994
71.083552473,0.1896,0.9716,0.0725,0.993
71.085884035,0.1901,0.9718,0.0725,0.993
71.087925806,0.1918,0.9743,0.0721,0.996
71.090237473,0.1922,0.9735,0.0716,0.995
71.09355065,0.1925,0.9728,0.0706,0.994
71.097716848,0.1915,0.9733,0.0696,0.994
71.09845315,0.1925,0.9743,0.0674,0.995
71.099680233,0.1920,0.9735,0.0677,0.995
71.101846327,0.1903,0.9750,0.0650,0.996
71.104408462,0.1901,0.9752,0.0620,0.996
71.108080389,0.1920,0.9769,0.0608,0.997
71.110086483,0.1932,0.9772,0.0599,0.998
71.11182466,0.1942,0.9777,0.0606,0.999
71.113726796,0.1937,0.9757,0.0611,0.997
71.11663841,0.1964,0.9755,0.0601,0.997
71.119310181,0.1986,0.9743,0.0596,0.996
71.120819556,0.2011,0.9733,0.0581,0.996
71.123143618,0.1993,0.9718,0.0564,0.994
71.126850285,0.1998,0.9721,0.0545,0.994
71.128878775,0.2006,0.9740,0.0537,0.996
71.130591483,0.2033,0.9738,0.0545,0.996
71.132620962,0.2038,0.9716,0.0537,0.994
71.136032525,0.2045,0.9721,0.0535,0.995
71.140701952,0.2055,0.9723,0.0525,0.995
71.141294504,0.2057,0.9735,0.0508,0.996
71.143403358,0.2084,0.9743,0.0486,0.997
71.144913254,0.2057,0.9725,0.0474,0.995
71.147178931,0.2040,0.9733,0.0440,0.995
71.14894216,0.2047,0.9735,0.0418,0.996
71.151386691,0.2069,0.9706,0.0386,0.993
71.153550441,0.2084,0.9730,0.0386,0.996
71.156049608,0.2082,0.9752,0.0411,0.998
71.159687785,0.2079,0.9728,0.0415,0.996
71.161662941,0.2089,0.9747,0.0418,0.998
71.163208775,0.2062,0.9755,0.0386,0.998
71.166130077,0.2079,0.9750,0.0367,0.998
71.16874966,0.2067,0.9752,0.0364,0.998
71.170838671,0.2052,0.9728,0.0354,0.995
71.172487733,0.2086,0.9740,0.0359,0.997
71.175115598,0.2113,0.9725,0.0367,0.996
71.178109348,0.2116,0.9708,0.0376,0.994
71.180322316,0.2121,0.9711,0.0389,0.995
71.182547889,0.2113,0.9708,0.0391,0.994
71.184771587,0.2113,0.9718,0.0403,0.995
71.187064087,0.2091,0.9733,0.0401,0.996
71.1891494,0.2086,0.9750,0.0381,0.998
71.192654504,0.2086,0.9747,0.0359,0.997
71.194632316,0.2094,0.9733,0.0352,0.996
71.196313098,0.2101,0.9738,0.0349,0.997
71.198479191,0.2091,0.9728,0.0347,0.996
71.201848045,0.2082,0.9738,0.0345,0.996
71.205261431,0.2077,0.9750,0.0347,0.997
71.2058644,0.2079,0.9772,0.0359,1.000
71.208992368,0.2060,0.9757,0.0374,0.998
71.211130077,0.2040,0.9752,0.0352,0.997
71.212766691,0.2028,0.9767,0.0359,0.998
71.214945858,0.2011,0.9764,0.0371,0.998
71.217725181,0.2025,0.9760,0.0371,0.997
71.220222733,0.2013,0.9755,0.0362,0.997
71.222466118,0.2016,0.9750,0.0364,0.996
71.224485702,0.2025,0.9740,0.0347,0.995
71.226601066,0.2016,0.9725,0.0347,0.994
71.229404868,0.2013,0.9735,0.0354,0.995
71.231596952,0.2016,0.9738,0.0364,0.995
71.233662264,0.2013,0.9718,0.0359,0.993
71.236015129,0.2020,0.9725,0.0362,0.994
71.240670025,0.2001,0.9745,0.0357,0.995
71.241283723,0.2001,0.9740,0.0369,0.995
71.245195545,0.2011,0.9708,0.0379,0.992
71.245527212,0.2011,0.9696,0.0386,0.991
71.248265337,0.1993,0.9745,0.0386,0.995
71.250704191,0.2309,0.8350,-0.0168,0.867
71.252612785,-0.2692,0.5988,-0.3489,0.743
71.254781952,-0.5179,1.0446,-0.1940,1.182
71.257973723,-0.6488,1.1738,-0.1647,1.351
71.259348045,-0.4945,0.9012,-0.1268,1.036
71.262990077,-0.3836,1.0014,0.1282,1.080
71.264744243,-0.2291,1.1592,0.3584,1.235
71.266690702,-0.0608,0.9545,0.3559,1.020
71.268912056,0.0276,0.8890,0.3242,0.947
71.272222004,0.0418,0.9850,0.2658,1.021
71.274193879,0.0389,0.9984,0.1551,1.011
71.276244243,0.0664,0.9686,0.0354,0.972
71.278204504,0.1175,1.0026,-0.0437,1.010
71.280723723,0.1654,1.0138,-0.1112,1.033
71.283673514,0.2575,0.9540,-0.1654,1.002
71.285928618,0.3767,0.9181,-0.1818,1.009
71.288457993,0.4693,0.9120,-0.1642,1.039
71.290494973,0.5072,0.8988,-0.1463,1.042
71.292966639,0.4605,0.9300,-0.1192,1.045
71.295080598,0.3740,0.9659,-0.0725,1.038
71.297772108,0.2858,0.9721,-0.0337,1.014
71.299682473,0.2121,0.9879,0.0237,1.011
71.302831848,0.1590,0.9838,0.0784,1.000
71.305252004,0.1356,0.9828,0.1190,0.999
71.307526691,0.1397,0.9992,0.1525,1.020
71.309004504,0.1676,0.9891,0.1544,1.015
71.311840077,0.2045,0.9826,0.1312,1.012
71.314331952,0.2357,0.9862,0.0899,1.018
71.31614367,0.2526,0.9684,0.0288,1.001
71.319345493,0.2531,0.9728,-0.0232,1.005
71.321295702,0.2428,0.9779,-0.0501,1.009
71.323705545,0.2399,0.9681,-0.0525,0.999
71.325420285,0.2438,0.9713,-0.0323,1.002
71.327752785,0.2580,0.9645,-0.0022,0.998
71.330300285,0.2692,0.9491,0.0239,0.987
71.333237473,0.2697,0.9550,0.0462,0.993
71.336021118,0.2592,0.9608,0.0574,0.997
71.337982577,0.2392,0.9633,0.0630,0.995
71.34285966,0.2199,0.9784,0.0603,1.005
71.343576952,0.2067,0.9801,0.0513,1.003
71.346155598,0.2033,0.9772,0.0442,0.999
71.351597108,0.2108,0.9799,0.0354,1.003
71.352033098,0.2235,0.9696,0.0276,0.995
71.352225858,0.2389,0.9664,0.0242,0.996
71.355123827,0.2514,0.9723,0.0208,1.004
71.356681379,0.2553,0.9659,0.0193,0.999
71.360356483,0.2150,0.9374,0.0061,0.962
71.360559973,0.1534,0.9784,0.0325,0.991
71.363452473,0.1202,0.9989,0.0557,1.008
71.367437316,0.1072,0.9491,0.0518,0.957
71.367867056,0.1041,0.9974,0.0955,1.007
71.370327264,0.1258,1.0006,0.1029,1.014
71.372717004,0.1649,0.9623,0.0845,0.980
71.375055493,0.1962,0.9850,0.0843,1.008
71.378055702,0.2206,0.9762,0.0552,1.002
71.379897316,0.2340,0.9652,0.0276,0.994
71.381846066,0.2333,0.9755,0.0164,1.003
71.385203514,0.2282,0.9743,0.0103,1.001
71.387481275,0.2206,0.9733,0.0159,0.998
71.389618983,0.2143,0.9689,0.0281,0.993
71.391348045,0.2101,0.9689,0.0457,0.992
71.394653306,0.2052,0.9645,0.0581,0.988
71.3965319,0.1979,0.9591,0.0667,0.982
71.398672733,0.1940,0.9672,0.0716,0.989
71.400667056,0.1888,0.9711,0.0667,0.992
71.402976327,0.1852,0.9694,0.0591,0.989
71.405593566,0.1864,0.9713,0.0528,0.990
71.408864035,0.1888,0.9672,0.0440,0.986
71.411066275,0.1927,0.9603,0.0374,0.980
71.412869243,0.1974,0.9635,0.0352,0.984
71.414929556,0.2030,0.9638,0.0327,0.985
71.417174087,0.2121,0.9594,0.0323,0.983
71.420477472,0.2218,0.9623,0.0352,0.988
71.422627212,0.2304,0.9618,0.0423,0.990
71.424705545,0.2360,0.9606,0.0452,0.990
71.427508618,0.2377,0.9611,0.0489,0.991
71.429578618,0.2343,0.9625,0.0513,0.992
71.431372681,0.2287,0.9630,0.0506,0.991
71.434093254,0.2223,0.9674,0.0459,0.994
71.437095597,0.2160,0.9650,0.0425,0.990
71.442263306,0.2099,0.9672,0.0359,0.990
71.442922837,0.2047,0.9681,0.0320,0.990
71.443285129,0.2035,0.9686,0.0323,0.990
71.44588841,0.2052,0.9718,0.0349,0.994
71.450624608,0.2084,0.9740,0.0381,0.997
71.451049868,0.2130,0.9708,0.0425,0.995
71.452476847,0.2118,0.9721,0.0472,0.996
71.455005806,0.2121,0.9730,0.0479,0.997
71.457464347,0.2106,0.9694,0.0467,0.993
71.459304243,0.2123,0.9706,0.0479,0.995
71.461583931,0.2118,0.9694,0.0459,0.993
71.464815962,0.2096,0.9691,0.0411,0.992
71.466653254,0.2086,0.9708,0.0406,0.994
71.468865702,0.2057,0.9723,0.0406,0.995
71.472218931,0.2050,0.9708,0.0411,0.993
71.473889972,0.2038,0.9728,0.0442,0.995
71.476317212,0.1996,0.9728,0.0484,0.994
71.479144139,0.1964,0.9716,0.0508,0.993
71.481322056,0.1937,0.9752,0.0520,0.996
71.483110806,0.1908,0.9728,0.0508,0.993
71.485933983,0.1908,0.9745,0.0513,0.994
71.48949841,0.1935,0.9767,0.0518,0.997
71.490120545,0.1976,0.9743,0.0511,0.995
71.492403306,0.2028,0.9733,0.0520,0.996
71.494871639,0.2106,0.9730,0.0520,0.997
71.498526431,0.2155,0.9725,0.0501,0.997
71.500151327,0.2228,0.9718,0.0515,0.998
71.501990025,0.2260,0.9735,0.0489,1.001
71.505380077,0.2282,0.9721,0.0454,1.000
71.507189452,0.2270,0.9730,0.0457,1.000
71.508839243,0.2250,0.9743,0.0452,1.001
71.512278306,0.2221,0.9723,0.0459,0.998
71.513985129,0.2187,0.9718,0.0472,0.997
71.51620065,0.2152,0.9740,0.0506,0.999
71.518275025,0.2121,0.9735,0.0525,0.998
71.523040389,0.2079,0.9735,0.0542,0.997
71.523647108,0.2069,0.9728,0.0559,0.996
71.525886743,0.2060,0.9735,0.0552,0.997
71.527661847,0.2072,0.9743,0.0542,0.998
71.530300285,0.2064,0.9725,0.0545,0.996
71.533000858,0.2079,0.9733,0.0535,0.997
71.536024764,0.2096,0.9728,0.0518,0.996
71.5374019,0.2094,0.9733,0.0513,0.997
71.542643306,0.2094,0.9699,0.0511,0.994
71.54324992,0.2082,0.9694,0.0523,0.993
71.546458827,0.2072,0.9686,0.0535,0.992
71.546921275,0.2045,0.9699,0.0557,0.993
71.552436847,0.1984,0.9711,0.0577,0.993
71.552946066,0.1893,0.9728,0.0606,0.993
71.554463879,0.1805,0.9755,0.0628,0.994
71.5565319,0.1781,0.9757,0.0628,0.994
71.558525181,0.1861,0.9733,0.0620,0.993
71.560478202,0.1971,0.9701,0.0620,0.992
71.563008983,0.2094,0.9672,0.0584,0.991
71.565823983,0.2226,0.9679,0.0511,0.994
71.567581587,0.2274,0.9701,0.0445,0.997
71.571121847,0.2309,0.9701,0.0357,0.998
71.572285285,0.2299,0.9701,0.0293,0.997
71.575483879,0.2248,0.9696,0.0276,0.996
71.577239452,0.2162,0.9686,0.0301,0.993
71.581137004,0.2072,0.9699,0.0335,0.992
71.581896327,0.1986,0.9716,0.0408,0.992
71.584586275,0.1930,0.9730,0.0494,0.993
71.586811222,0.1893,0.9725,0.0533,0.992
71.589337681,0.1883,0.9711,0.0537,0.991
71.591278514,0.1915,0.9696,0.0518,0.990
71.593471483,0.1954,0.9706,0.0450,0.991
71.596555597,0.1991,0.9725,0.0384,0.993
71.598222681,0.2045,0.9721,0.0327,0.994
71.600624452,0.2103,0.9733,0.0298,0.996
71.604081587,0.2150,0.9755,0.0303,0.999
71.605737368,0.2172,0.9757,0.0303,1.000
71.608291014,0.2184,0.9743,0.0340,0.999
71.609959608,0.2179,0.9750,0.0384,1.000
71.613373254,0.2162,0.9738,0.0430,0.998
71.615080441,0.2138,0.9738,0.0459,0.998
71.618152472,0.2118,0.9728,0.0496,0.997
71.620634295,0.2125,0.9747,0.0501,0.999
71.622865441,0.2113,0.9743,0.0518,0.998
71.62424617,0.2118,0.9750,0.0506,0.999
71.627652681,0.2135,0.9730,0.0486,0.997
71.629817004,0.2133,0.9725,0.0481,0.997
71.631525024,0.2116,0.9743,0.0454,0.998
71.634823358,0.2140,0.9721,0.0447,0.996
71.637261483,0.2133,0.9733,0.0435,0.997
71.642222316,0.2103,0.9723,0.0413,0.996
71.642918358,0.2079,0.9708,0.0415,0.994
71.643305077,0.2047,0.9735,0.0406,0.996
71.64583117,0.2006,0.9735,0.0396,0.995
71.650498827,0.1979,0.9723,0.0408,0.993
71.650953774,0.1957,0.9713,0.0430,0.992
71.653076066,0.1932,0.9723,0.0430,0.992
71.655086274,0.1940,0.9711,0.0440,0.991
71.656974243,0.1932,0.9713,0.0452,0.991
71.660226431,0.1944,0.9703,0.0450,0.991
71.662959191,0.1984,0.9699,0.0435,0.991
71.664671379,0.2001,0.9677,0.0423,0.989
71.666515129,0.2033,0.9691,0.0415,0.991
71.669125181,0.2060,0.9689,0.0420,0.991
71.671935077,0.2055,0.9691,0.0415,0.992
71.67395117,0.2069,0.9684,0.0408,0.991
71.675951379,0.2091,0.9672,0.0415,0.990
71.678695962,0.2116,0.9674,0.0450,0.991
71.681084139,0.2118,0.9662,0.0472,0.990
71.683842212,0.2121,0.9655,0.0474,0.990
71.685398618,0.2130,0.9664,0.0498,0.991
71.687686795,0.2143,0.9657,0.0501,0.990
71.690802524,0.2125,0.9689,0.0496,0.993
71.69341117,0.2135,0.9677,0.0484,0.992
71.694782524,0.2125,0.9681,0.0479,0.992
71.698046952,0.2118,0.9664,0.0476,0.991
71.699816066,0.2125,0.9659,0.0467,0.990
71.702875754,0.2128,0.9679,0.0437,0.992
71.704034712,0.2111,0.9694,0.0430,0.993
71.706906952,0.2116,0.9718,0.0415,0.995
71.709379972,0.2111,0.9733,0.0425,0.997
71.712237316,0.2108,0.9733,0.0411,0.997
71.714210077,0.2116,0.9730,0.0396,0.997
71.715975129,0.2111,0.9735,0.0389,0.997
71.719141483,0.2108,0.9752,0.0379,0.998
71.721515545,0.2091,0.9755,0.0381,0.998
71.723183202,0.2099,0.9764,0.0389,1.000
71.72642216,0.2096,0.9764,0.0403,1.000
71.727721847,0.2086,0.9747,0.0423,0.998
71.730986327,0.2108,0.9733,0.0432,0.997
71.732760493,0.2084,0.9767,0.0440,1.000
71.73511966,0.2084,0.9784,0.0432,1.001
71.736967316,0.2060,0.9794,0.0432,1.002
71.744097212,0.2047,0.9762,0.0430,0.998
71.744758514,0.2040,0.9755,0.0420,0.997
71.745155649,0.2030,0.9733,0.0435,0.995
71.748139035,0.2023,0.9716,0.0442,0.993
71.754457472,0.2013,0.9699,0.0462,0.992
71.755028514,0.2018,0.9694,0.0491,0.991
71.755330806,0.2001,0.9706,0.0481,0.992
71.755999868,0.1998,0.9706,0.0462,0.992
71.75899091,0.1979,0.9679,0.0442,0.989
71.760505858,0.1940,0.9708,0.0393,0.991
71.763260545,0.1925,0.9694,0.0408,0.989
71.765228879,0.1974,0.9657,0.0457,0.987
71.768869816,0.2023,0.9677,0.0484,0.990
71.76995466,0.2121,0.9650,0.0491,0.989
71.773267681,0.2182,0.9623,0.0535,0.988
71.775418566,0.2206,0.9667,0.0523,0.993
71.778209347,0.2199,0.9684,0.0425,0.994
71.77938466,0.2155,0.9706,0.0354,0.995
71.782523618,0.2128,0.9699,0.0323,0.993
71.784426952,0.2096,0.9652,0.0327,0.988
71.787296847,0.2099,0.9662,0.0408,0.990
71.789359087,0.2086,0.9655,0.0491,0.989
71.792265389,0.2055,0.9684,0.0523,0.991
71.793543202,0.2016,0.9706,0.0555,0.993
71.796305077,0.2023,0.9703,0.0540,0.993
71.798155233,0.2016,0.9696,0.0494,0.992
71.80132341,0.2033,0.9706,0.0437,0.993
71.803060702,0.2062,0.9721,0.0401,0.994
71.806130962,0.2086,0.9730,0.0379,0.996
71.808157837,0.2143,0.9733,0.0381,0.997
71.810070597,0.2169,0.9718,0.0389,0.996
71.813343149,0.2182,0.9713,0.0415,0.996
71.815996691,0.2196,0.9706,0.0428,0.996
71.817486431,0.2199,0.9708,0.0440,0.996
71.819878618,0.2184,0.9725,0.0437,0.998
71.823423462,0.2140,0.9730,0.0442,0.997
71.824365702,0.2106,0.9733,0.0423,0.997
71.826969191,0.2084,0.9738,0.0420,0.997
71.828771379,0.2077,0.9752,0.0450,0.998
71.831764087,0.2057,0.9760,0.0459,0.998
71.834272681,0.2052,0.9757,0.0484,0.998
71.836874347,0.2030,0.9760,0.0479,0.998
71.838279764,0.2033,0.9757,0.0474,0.998
71.843572889,0.2055,0.9743,0.0469,0.997
71.844284035,0.2072,0.9735,0.0481,0.996
71.846589712,0.2077,0.9745,0.0447,0.997
71.849786431,0.2045,0.9752,0.0411,0.997
71.850098826,0.2033,0.9772,0.0398,0.999
71.852344399,0.2052,0.9762,0.0423,0.998
71.854522785,0.2079,0.9730,0.0486,0.996
71.857131899,0.2086,0.9730,0.0508,0.996
71.85945117,0.2113,0.9701,0.0545,0.994
71.862308774,0.2125,0.9691,0.0552,0.994
71.864349451,0.2121,0.9696,0.0518,0.994
71.866978201,0.2077,0.9701,0.0474,0.993
71.869539139,0.2060,0.9708,0.0415,0.993
71.871800181,0.2042,0.9696,0.0384,0.992
71.873413722,0.2028,0.9721,0.0376,0.994
71.876564504,0.2011,0.9713,0.0371,0.993
71.879006535,0.1998,0.9684,0.0413,0.990
71.881010389,0.2018,0.9684,0.0459,0.990
71.883039243,0.2030,0.9681,0.0474,0.990
71.885904399,0.2016,0.9672,0.0498,0.989
71.888320337,0.2064,0.9672,0.0508,0.990
71.890054451,0.2084,0.9659,0.0503,0.989
71.892345701,0.2125,0.9669,0.0481,0.991
71.894816431,0.2125,0.9672,0.0457,0.991
71.897734399,0.2123,0.9667,0.0437,0.991
71.900072889,0.2118,0.9691,0.0408,0.993
71.901702108,0.2111,0.9689,0.0386,0.992
71.904795754,0.2118,0.9674,0.0386,0.991
71.906598566,0.2152,0.9681,0.0435,0.993
71.909130701,0.2125,0.9689,0.0474,0.993
71.911166222,0.2140,0.9681,0.0508,0.993
71.913496379,0.2165,0.9672,0.0535,0.993
71.916751379,0.2157,0.9713,0.0511,0.996
71.918886379,0.2113,0.9706,0.0459,0.994
71.921330701,0.2089,0.9703,0.0440,0.994
71.923756691,0.2060,0.9679,0.0445,0.991
71.925742056,0.2052,0.9657,0.0442,0.988
71.928026483,0.2047,0.9699,0.0457,0.992
71.929888722,0.2030,0.9708,0.0457,0.993
71.932632993,0.2025,0.9681,0.0481,0.990
71.935338879,0.2001,0.9706,0.0491,0.992
71.936995337,0.2020,0.9716,0.0484,0.994
71.946984347,0.2033,0.9708,0.0491,0.993
71.94737216,0.2035,0.9718,0.0491,0.994
71.947542733,0.2033,0.9721,0.0476,0.994
71.947697941,0.2016,0.9703,0.0452,0.992
71.94926841,0.2023,0.9733,0.0472,0.995
71.951338879,0.2001,0.9711,0.0459,0.993
71.953496326,0.2018,0.9686,0.0472,0.991
71.955687212,0.2028,0.9706,0.0489,0.993
71.959552316,0.2067,0.9686,0.0496,0.992
71.961748045,0.2069,0.9694,0.0528,0.993
71.962685649,0.2091,0.9718,0.0535,0.995
71.965548045,0.2121,0.9723,0.0525,0.997
71.967845493,0.2160,0.9703,0.0520,0.995
71.969894087,0.2201,0.9677,0.0528,0.994
71.973173566,0.2226,0.9674,0.0530,0.994
71.97533492,0.2235,0.9706,0.0511,0.997
71.976875597,0.2223,0.9730,0.0489,0.999
71.979520701,0.2191,0.9752,0.0442,1.001
71.982214451,0.2152,0.9723,0.0406,0.997
71.983997056,0.2125,0.9750,0.0413,0.999
71.986586431,0.2106,0.9747,0.0428,0.998
71.989025649,0.2077,0.9725,0.0457,0.996
71.991261014,0.2042,0.9721,0.0484,0.994
71.99375617,0.2025,0.9733,0.0498,0.995
71.996480441,0.2030,0.9735,0.0501,0.996
71.999688306,0.2047,0.9721,0.0501,0.995
72.000440649,0.2040,0.9711,0.0476,0.993
72.003707108,0.2055,0.9723,0.0452,0.995
72.005948254,0.2052,0.9725,0.0435,0.995
72.008860129,0.2042,0.9730,0.0437,0.995
72.010050076,0.2033,0.9735,0.0452,0.996
72.012148983,0.2047,0.9721,0.0472,0.994
72.015982889,0.2052,0.9701,0.0494,0.993
72.017305076,0.2045,0.9716,0.0496,0.994
72.019547056,0.2055,0.9725,0.0491,0.995
72.02184492,0.2067,0.9750,0.0489,0.998
72.024002108,0.2072,0.9779,0.0467,1.001
72.026315493,0.2101,0.9767,0.0472,1.000
72.02873242,0.2106,0.9738,0.0464,0.997
72.031622368,0.2143,0.9738,0.0479,0.998
72.036189295,0.2167,0.9752,0.0469,1.000
72.036832108,0.2177,0.9747,0.0428,1.000
72.038892733,0.2155,0.9757,0.0425,1.000
72.041569451,0.2147,0.9779,0.0408,1.002
72.042606274,0.2172,0.9750,0.0408,1.000
72.044939712,0.2169,0.9728,0.0418,0.998
72.048180337,0.2174,0.9757,0.0440,1.001
72.050300441,0.2177,0.9750,0.0415,1.000
72.052270597,0.2179,0.9723,0.0425,0.997
72.054766951,0.2172,0.9743,0.0425,0.999
72.057120754,0.2167,0.9728,0.0391,0.997
72.061114035,0.2172,0.9701,0.0342,0.995
